APOGEE_ID,GC_NAME,dPOS,SNREV,TEFF,LOGG_SPEC,STARFLAG,ASPCAPFLAG,VB_PROB,FE_H,FE_H_ERR,FE_H_FLAG,MG_FE,MG_FE_ERR,MG_FE_FLAG,SI_FE,SI_FE_ERR,SI_FE_FLAG,CA_FE,CA_FE_ERR,CA_FE_FLAG,C_FE,C_FE_ERR,C_FE_FLAG,AL_FE,AL_FE_ERR,AL_FE_FLAG,K_FE,K_FE_ERR,K_FE_FLAG,MN_FE,MN_FE_ERR,MN_FE_FLAG,DENSITY
b'2M16571126-0407476',NGC6254,0.050691535988917485,174.24448,4677.9414,1.3133,0,0,0.99998,-1.5622,0.012755964,0,0.25035298,0.027355196,0,0.26945055,0.027560169,0,0.326975,0.040604535,0,-0.35826004,0.044197854,0,-0.19681907,0.029162044,0,-0.059641004,0.079297476,0,-0.08289802,0.041961554,0,0.2270228673396256
b'2M18070657-2500417',NGC6544,0.049042514465846704,313.2181,4811.681,1.0736,0,4,0.9999100000000001,-1.559,0.010810691,0,0.08762407,0.02398303,0,0.16946065,0.0240591,0,0.229105,0.034520928,0,-0.29652,0.040762637,0,0.26788104,0.024520513,0,0.38135898,0.070182085,0,-0.5396981,0.035926748,0,0.22737726410753353
b'2M13265830-4724520',NGC5139,0.03364297698209492,154.75322,4768.0728,0.9766,0,0,0.9999600000000001,-1.8766,0.014660268,0,0.19379008,0.03445118,0,0.22127068,0.034109894,0,0.16460502,0.054678656,0,-0.52232003,0.064857595,0,0.15938103,0.034091428,0,0.40255904,0.09774053,0,-0.13189816,0.055208195,0,0.22744308493758392
b'2M13424547+2824452',NGC5272,0.1807489838682458,86.33426,4947.805,2.0143,0,0,1.0,-1.3071,0.01617577,0,0.08771205,0.033597965,0,0.1789707,0.037945937,0,0.10322511,0.054328352,0,-0.2931099,0.06478473,0,0.71672106,0.044607364,0,0.22205901,0.099079885,0,-0.42659795,0.053433344,0,0.22769881956531268
b'2M13255909-4722323',NGC5139,0.07980416405719115,112.21774,4751.826,2.232,0,0,0.9999899999999999,-1.1043,0.014353718,0,0.569383,0.026930103,0,0.43753064,0.030254722,0,0.386755,0.040440146,0,0.19828004,0.04191653,0,0.151111,0.03766688,0,0.28585905,0.08043633,0,-0.69789803,0.040947564,0,0.22781000100597537
b'2M13260439-4725149',NGC5139,0.06269501539261331,450.10678,4598.229,0.67815,0,0,0.99998,-1.8805,0.012717484,0,0.26305294,0.029537842,0,0.26636052,0.02790135,0,0.22549498,0.044263076,0,-0.88303006,0.048962466,0,-0.27021897,0.026983447,0,0.20285892,0.083601944,0,-0.10439801,0.046036467,0,0.22811544590919092
b'2M13421985+2824515',NGC5272,0.06694148026346314,111.13483,4667.5903,1.0057,0,0,1.0,-1.4442,0.016288977,0,0.14453304,0.032765128,0,0.1890006,0.035084274,0,0.06192398,0.051489994,0,-0.57779,0.053377472,0,-0.16951895,0.04094728,0,-0.03184092,0.095243536,0,-0.396698,0.051834274,0,0.228560151185582
b'2M13414361+2822204',NGC5272,0.14402434917977344,106.49844,4715.149,1.378,0,0,1.0,-1.3519,0.015908556,0,-1.1086464e-05,0.03138526,0,0.0467726,0.034291785,0,0.29107487,0.04895234,0,-0.44997013,0.05119487,0,0.5458009,0.040945057,0,0.15715897,0.092035316,0,-0.313398,0.049214493,0,0.2297275515147283
b'2M16234320-2626417',NGC6121,0.05863267701381596,162.438,4968.328,2.5118,0,64,1.0,-1.0937,0.010781712,0,0.37803304,0.021877607,0,0.3340907,0.024094943,0,0.30681503,0.031319126,0,0.05859506,0.037618566,0,0.40888107,0.027462548,0,0.07715905,0.06616472,0,-0.2617979,0.032132618,0,0.2298993158994342
b'2M13262012-4723282',NGC5139,0.054537543398720884,174.73999,4761.1455,1.3181,0,0,0.99995,-1.8242,0.013527386,0,0.29310298,0.032176062,0,0.18021059,0.031300504,0,0.36831498,0.049947813,0,-0.25758994,0.059628565,0,-0.2986189,0.030527921,0,0.17595899,0.0912968,0,-0.28359807,0.050925355,0,0.229975621737777
b'2M13274500-4739417',NGC5139,0.11387837074683306,189.2444,4775.161,1.8677,0,704,0.99998,-1.1017,0.009998331,0,0.23261297,0.019210907,0,0.30142057,0.020608038,0,0.31211495,0.026208559,0,-0.15894997,0.028135557,0,1.0662309,0.023851156,0,0.33646894,0.058132645,0,-0.282498,0.027492054,0,0.23088569682750354
b'2M13420986+2823043',NGC5272,0.013614003102738704,459.81848,4353.5083,0.74806,0,0,1.0,-1.44,0.0117653115,0,0.07777512,0.022506678,0,0.1932807,0.022414032,0,0.061851144,0.031150114,0,-0.6768298,0.02843087,0,-0.030318975,0.025114821,0,0.045459032,0.065707184,0,-0.3033979,0.033157542,0,0.23150938241974023
b'2M18362777-2357540',NGC6656,0.04739218125100118,117.300934,5074.313,2.2995,0,0,0.99997,-1.5535,0.01434154,0,0.20242202,0.032907844,0,0.3211907,0.035767946,0,0.15762508,0.052999064,0,0.12600112,0.07122675,0,0.95201105,0.038137157,0,0.33265913,0.09621589,0,-0.4475981,0.05222118,0,0.23176907193849436
b'2M19094701-6004229',NGC6752,0.1772645607978771,152.19626,5000.666,2.0983,0,64,0.9998600000000001,-1.4547,0.012594753,0,0.32941294,0.028797107,0,0.21769059,0.030311443,0,0.39280498,0.04430732,0,0.065842986,0.057683904,0,-0.300519,0.031518705,0,0.40065897,0.08429103,0,-0.48959792,0.04460265,0,0.23212711359815563
b'2M00193767-7210175',NGC0104,0.2276698029111458,362.05472,4270.81,1.3958,0,0,0.9999600000000001,-0.74213,0.009759829,0,0.355973,0.015122598,0,0.2803306,0.01636003,0,0.137335,0.018937595,0,0.026471019,0.015478167,0,0.15294099,0.021933224,0,0.17365897,0.046077337,0,-0.18336803,0.020312386,0,0.2328207173763296
b'2M13265064-4738211',NGC5139,0.07470505452524125,112.58835,4724.157,1.6267,0,640,0.99998,-1.4522,0.016010875,0,0.35264313,0.03283794,0,0.38494074,0.035177212,0,0.4705451,0.051796194,0,-0.030598879,0.055575322,0,-0.12631893,0.040481426,0,0.29835904,0.09550212,0,-0.602898,0.052007157,0,0.2329522387115864
b'2M01041799-7047304',NGC0362,0.1741862632587877,178.6961,4482.7383,1.3448,0,0,1.0,-1.1219,0.011429608,0,0.156923,0.020521842,0,0.16908062,0.021706685,0,0.238585,0.028051926,0,-0.51792,0.02592976,0,-0.05141902,0.026325217,0,0.07945895,0.061309803,0,-0.32719803,0.029598173,0,0.23322595644272825
b'2M19540152+1850496',NGC6838,0.1456690830173276,295.5071,4321.1733,1.3869,0,0,0.99831,-0.78795,0.009780076,0,0.31895298,0.015530059,0,0.2811206,0.016749637,0,0.085684955,0.01962111,0,-0.037524045,0.016416421,0,0.10301095,0.02204567,0,0.22989899,0.047282625,0,-0.19294804,0.02102782,0,0.2335183184761734
b'2M13262974-4725184',NGC5139,0.035452582502880796,150.92844,4720.996,1.9112,0,64,0.99998,-1.0594,0.011929482,0,0.29184294,0.022068372,0,0.3304106,0.024316011,0,0.33649492,0.031260204,0,-0.057051063,0.03194041,0,1.116081,0.029765166,0,0.035058975,0.06650623,0,-0.34469807,0.032324314,0,0.23383886790383016
b'2M16233592-2633344',NGC6121,0.026036466540695868,168.87898,4931.8755,2.427,0,0,0.9999899999999999,-1.0241,0.010328095,0,0.30227298,0.020314239,0,0.33138055,0.022463888,0,0.35871494,0.028460348,0,-0.049172044,0.033076692,0,0.5056709,0.026118048,0,0.27725893,0.06181437,0,-0.25229812,0.029398186,0,0.2341708400646788
b'2M19114289-5954244',NGC6752,0.14399919448812112,258.52988,4948.569,1.9756,0,0,0.9999,-1.4889,0.010222831,0,0.253613,0.0232109,0,0.23309064,0.023654206,0,0.11495793,0.033390053,0,0.13087296,0.042535644,0,0.49374092,0.023862833,0,0.2702589,0.06842628,0,-0.44819796,0.034558613,0,0.23459565371595956
b'2M21332216-0048247',NGC7089,0.04747746599187867,191.90495,4764.485,1.3851,0,0,1.0,-1.3629,0.010730868,0,-0.058836937,0.0221774,0,0.15804064,0.022903388,0,0.26796508,0.03129323,0,-0.4030999,0.034766812,0,0.840351,0.024840744,0,0.09895909,0.06576364,0,-0.36409795,0.032689355,0,0.2346705257113779
b'2M13270118-4720409',NGC5139,0.0655165775262198,620.27386,4145.387,0.82501,0,709,0.9999899999999999,-1.109,0.011020244,0,0.31253302,0.018010532,0,0.24023062,0.018668262,0,0.383875,0.023350032,0,-0.17414999,0.018663889,0,0.733821,0.023640322,0,0.436269,0.053606447,0,-0.35349798,0.025128046,0,0.23489446913707307
b'2M13265327-4724098',NGC5139,0.03668022263417208,108.53284,4950.548,1.8026,0,640,0.99977,-1.7357,0.016130295,0,-0.096676946,0.03710767,0,0.33372056,0.0394567,0,0.030694962,0.061288767,0,0.048884988,0.07771444,0,0.775481,0.041922446,0,0.22945905,0.10684411,0,-0.065197945,0.060228296,0,0.23587353640378853
b'2M16414558+3630328',NGC6205,0.049597560573232294,184.35622,4884.914,1.7021,0,0,1.0,-1.4215,0.010995679,0,0.048433065,0.02401816,0,0.16146064,0.024827981,0,0.12270498,0.03484878,0,-0.31395006,0.04210103,0,0.769941,0.026045442,0,0.45095897,0.07088641,0,-0.1946981,0.03596971,0,0.23807905283041492
b'2M15182984+0205377',NGC5904,0.03127517992215145,100.267044,5053.302,2.38,0,0,1.0,-1.1722,0.014363317,0,0.14046395,0.030127132,0,0.1710906,0.034353446,0,0.338845,0.047557164,0,-0.07612097,0.060011722,0,0.14547098,0.03991719,0,0.15245903,0.08984525,0,-0.7532979,0.046965882,0,0.24043173338465257
b'2M01021469-7052474',NGC0362,0.1455674911987714,109.20207,4794.422,1.7787,0,0,1.0,-1.0832,0.014275978,0,0.11357498,0.026902221,0,0.06690264,0.030465791,0,0.25984496,0.040518876,0,-0.47838998,0.04288008,0,0.27431095,0.037969276,0,-0.03094101,0.08056499,0,-0.36339808,0.04090704,0,0.24194295530205176
b'2M13420673+2820567',NGC5272,0.04680206886369504,486.26993,4110.134,0.5133,0,133,1.0,-1.4684,0.012421361,0,-0.10330701,0.022299854,0,0.08085358,0.022031033,0,0.085301995,0.030396817,0,-0.63026,0.024807466,0,0.28038096,0.025617123,0,0.168859,0.0647092,0,-0.25719798,0.03264721,0,0.2433882545362894
b'2M00251325-7143423',NGC0104,0.2335157919121944,104.33671,4982.4453,2.9131,0,64,0.9999899999999999,-0.74391,0.012588352,0,0.399683,0.022855451,0,0.25440058,0.027423246,0,0.26301497,0.033452094,0,0.12199998,0.037714344,0,0.290571,0.035832565,0,0.21653903,0.07040887,0,-0.20858794,0.033651203,0,0.2438206153042399
b'2M13260125-4723555',NGC5139,0.07131562315934677,290.77332,4849.244,1.5815,0,640,0.99998,-1.5757,0.010627837,0,0.13062203,0.023688301,0,0.20299065,0.023884494,0,0.090419054,0.034063704,0,-0.3508699,0.04102696,0,0.817271,0.024309462,0,-0.24184096,0.06949437,0,-0.354998,0.03540358,0,0.24398925630333307
b'2M19111990-6009027',NGC6752,0.1927716189532288,258.5277,4972.9883,1.9428,0,0,0.9998600000000001,-1.4038,0.009818223,0,0.048091054,0.021737773,0,0.20834064,0.022534125,0,0.20266509,0.030819038,0,-0.38257992,0.039148238,0,0.93809104,0.023254426,0,0.224859,0.06471161,0,-0.24549794,0.03196342,0,0.24445348658466637
b'2M00233019-7135539',NGC0104,0.31165745554607344,136.6045,5013.9644,2.9005,0,0,0.9999399999999999,-0.72325,0.010787754,0,0.37433296,0.01996195,0,0.23893055,0.023489054,0,0.27232495,0.028150754,0,0.15188998,0.032674175,0,0.26780096,0.029584542,0,0.374479,0.061829038,0,-0.24194807,0.028703433,0,0.24514678816850233
b'2M13264099-4732497',NGC5139,0.03266002636363057,420.298,4120.099,0.62935,0,705,0.99571,-1.0637,0.010958359,0,0.38079298,0.017615236,0,0.28760058,0.01832439,0,0.35447496,0.02268524,0,-0.18386006,0.017902726,0,0.84728694,0.023504859,0,0.25799894,0.05250378,0,-0.39039803,0.024428835,0,0.24541435030079858
b'2M00230515-7204280',NGC0104,0.05006747103525778,328.49918,4350.19,1.5241,0,0,1.0,-0.79669,0.009726927,0,0.34038296,0.015572506,0,0.27743053,0.016810235,0,0.116575,0.019717287,0,-0.0028962493,0.016696122,0,0.17746097,0.022009222,0,0.18830901,0.047451343,0,-0.16080797,0.021117546,0,0.245484243953762
b'2M13243923-4726238',NGC5139,0.1693984789037914,116.9867,5006.419,2.0676,0,640,0.99995,-1.1088,0.013197803,0,0.44904304,0.026881073,0,0.40323067,0.030509003,0,0.31675506,0.040970046,0,0.64961004,0.049873523,0,-0.044219017,0.035840057,0,-0.4333409,0.080726445,0,-0.426198,0.041004412,0,0.24550266427468687
b'2M13260339-4733280',NGC5139,0.06826680787939202,106.83893,4610.6255,2.0409,0,4,0.9998299999999999,-1.0852,0.015158516,0,0.492853,0.027178625,0,0.4910006,0.030460715,0,0.33186495,0.040576957,0,0.50694996,0.03873255,0,0.142151,0.039249808,0,0.26701897,0.08089595,0,-0.4388981,0.04126926,0,0.2461959972478956
b'2M19535120+1848308',NGC6838,0.056180916342480625,190.01848,4636.5337,2.1429,0,0,0.9995,-0.67817,0.009256261,0,0.380663,0.015442001,0,0.2791906,0.017215574,0,0.253445,0.019832568,0,0.048465014,0.018744439,0,0.24468103,0.022310345,0,0.31379902,0.047742285,0,-0.17117798,0.021011509,0,0.24687695968412499
b'2M16471295-0203534',NGC6218,0.22928061928993135,115.16713,4997.928,2.2715,0,0,0.9999100000000001,-1.2131,0.013661836,0,0.27558297,0.028381059,0,0.24659055,0.031886693,0,0.35493493,0.043848295,0,-0.13735008,0.053746827,0,0.3659209,0.03686069,0,0.32450897,0.08465801,0,-0.64549804,0.04375533,0,0.2475171472108878
b'2M13261121-4714297',NGC5139,0.120785739214763,100.01468,4979.691,1.9788,0,640,0.99995,-1.7651,0.016741361,0,-0.25903702,0.038998127,0,0.48538065,0.041652944,0,0.42154503,0.06546941,0,0.037577987,0.084644325,0,0.87701094,0.04412637,0,0.88021904,0.11200453,0,0.04270196,0.06387673,0,0.24883441413583635
b'2M18352465-2356029',NGC6656,0.17405541339490674,172.71072,4974.089,1.8898,0,640,0.9996799999999999,-1.8094,0.012261513,0,0.18437564,0.029636623,0,0.24554062,0.029872606,0,0.41290498,0.04562914,0,-0.11129999,0.060697645,0,0.697611,0.029197704,0,0.8249589,0.08549699,0,-0.27299798,0.04616467,0,0.2492039461565039
b'2M13425083+2827576',NGC5272,0.23662269317714313,127.50738,4868.242,1.4141,0,0,1.0,-1.3933,0.01428682,0,0.15349305,0.03050914,0,0.22412062,0.03273681,0,0.06964505,0.047516193,0,-0.61547995,0.055799298,0,-0.33901894,0.03636704,0,-0.043440938,0.08934766,0,-0.4880979,0.047717728,0,0.2519641976762844
b'2M13280261-4745571',NGC5139,0.1662306701868755,163.57454,4788.581,1.3477,0,64,0.99985,-1.7595,0.013834305,0,0.287593,0.032409124,0,0.25601053,0.032119345,0,0.42291498,0.050611414,0,-0.22496998,0.060588554,0,-0.33351898,0.03203282,0,0.6478591,0.09240179,0,-0.21789801,0.051350974,0,0.2530536570873363
b'2M13422716+2813520',NGC5272,0.21977436238428616,115.63279,4877.71,1.8398,0,64,0.9999899999999999,-1.4533,0.015273946,0,0.16665304,0.03308024,0,0.17585063,0.03554599,0,0.23644495,0.052748267,0,-0.08393204,0.062587865,0,-0.33971906,0.03936307,0,0.13885903,0.0963369,0,-0.32609797,0.052530337,0,0.2532680327499111
b'2M13255348-4730451',NGC5139,0.07236058523538225,112.41121,5111.055,2.4033,0,0,0.99955,-1.4492,0.014097688,0,0.019513011,0.03174686,0,0.40137064,0.035179235,0,0.46302497,0.050831486,0,0.31024003,0.06872642,0,1.237537,0.038309958,0,0.522719,0.09358028,0,-0.22449791,0.05003093,0,0.2533430660106031
b'2M13270691-4724233',NGC5139,0.04275819718386371,205.40942,4150.701,0.8744,0,129,0.98851,-1.0828,0.011176448,0,0.59669304,0.018546501,0,0.39083064,0.019107874,0,0.34433502,0.024222158,0,0.45680004,0.019487485,0,0.04710102,0.023881132,0,0.22071904,0.05503627,0,-0.632998,0.02605869,0,0.25391335480988286
b'2M13424924+2823523',NGC5272,0.1953741188193187,212.9596,4705.632,1.5835,0,0,0.9999899999999999,-1.3031,0.010483428,0,0.13936305,0.021292506,0,0.24235058,0.02183231,0,0.26602495,0.029599618,0,-0.34146,0.03177861,0,-0.20551908,0.023795271,0,0.27975905,0.06316793,0,-0.30639803,0.031134447,0,0.2555332509516707
b'2M13271883-4728191',NGC5139,0.04164111968041706,209.15973,4707.118,1.4672,0,4,0.99977,-1.2455,0.010037228,0,-0.010567069,0.019584699,0,0.28322053,0.020473002,0,0.24219489,0.026682803,0,-0.15759003,0.028074179,0,1.160481,0.02309477,0,0.14935899,0.05874311,0,-0.38779807,0.028150378,0,0.256113926588941
b'2M00252809-7200454',NGC0104,0.08103383527052795,117.3989,5125.9277,2.4885,0,0,0.9999899999999999,-0.7762,0.011523773,0,0.336363,0.022095604,0,0.2375406,0.026437916,0,0.116615,0.032286476,0,-0.18589002,0.040125802,0,0.297691,0.032927725,0,0.14731902,0.06830241,0,-0.20229799,0.032426473,0,0.25675389533759885
b'2M09115540-6453102',NGC2808,0.028047477288828036,404.12726,4438.6523,1.1147,0,4,1.0,-0.96808,0.009901038,0,-0.28620702,0.01677512,0,0.09924555,0.017901758,0,0.27263498,0.021717006,0,-0.48014003,0.019352334,0,0.972321,0.022425713,0,0.44530898,0.050859943,0,-0.08751804,0.023201074,0,0.25781431763056406
b'2M13260009-4722382',NGC5139,0.07829824538888445,131.37106,4728.494,1.6262,0,640,0.9999899999999999,-1.5867,0.015191034,0,0.46014285,0.032395635,0,0.38322055,0.03376234,0,0.45997488,0.050757326,0,0.28346992,0.055887643,0,0.09448087,0.037109382,0,0.722079,0.09362991,0,-0.5172982,0.05124562,0,0.25788104822425556
b'2M13262974-4725184',NGC5139,0.035452582502880796,169.97302,4698.6196,1.7957,0,64,0.99998,-1.1013,0.011079499,0,0.288513,0.020599497,0,0.2940206,0.0223286,0,0.36558497,0.028556343,0,-0.11418998,0.029062752,0,0.9784,0.026808042,0,0.20161903,0.06211227,0,-0.23529804,0.029803734,0,0.25813786252672655
b'2M09122138-6456126',NGC2808,0.0849641320710329,141.13815,4673.204,1.3629,0,0,1.0,-1.1606,0.013119654,0,0.12658095,0.02472629,0,0.19547057,0.026895136,0,0.10830498,0.035987657,0,-0.52441,0.03629943,0,-0.21291912,0.032512404,0,0.27138895,0.07363162,0,-0.1989981,0.037023846,0,0.2583540572097382
b'2M19093295-5957338',NGC6752,0.18286128606190244,103.79302,5199.1416,2.6087,0,0,0.9999600000000001,-1.4573,0.01443184,0,0.108146906,0.033570215,0,0.24468052,0.037481267,0,0.3866849,0.054886434,0,0.1124239,0.07869666,0,0.99289095,0.040150274,0,0.47165895,0.09870448,0,-0.15169811,0.053426947,0,0.25862079286568157
b'2M18544046-3026498',NGC6715,0.14307236439428284,70.56681,3993.498,0.99574,0,640,0.9994,-0.32559,0.016302645,0,-0.062436998,0.020318538,0,-0.1342594,0.02453263,0,-0.008441001,0.027030548,0,-0.24896002,0.018812941,0,-0.54977894,0.043530826,0,-0.049371004,0.061103273,0,-0.033807993,0.02768539,0,0.260510486005431
b'2M13254241-4734531',NGC5139,0.09758425741616528,270.4812,4687.6235,1.0742,0,4,0.99998,-1.3841,0.010480284,0,-0.11381698,0.021070434,0,0.25516057,0.021634892,0,0.19378495,0.029186761,0,-0.25248003,0.03092216,0,0.9758409,0.02375475,0,0.56467897,0.0625656,0,-0.68529797,0.030738393,0,0.2609234366060671
b'2M13251852-4724164',NGC5139,0.12188677430197083,116.63009,4643.9585,2.0572,0,0,0.99998,-1.1411,0.014622568,0,0.4699031,0.02691896,0,0.42525065,0.0298257,0,0.37881505,0.040116925,0,0.45857012,0.039368846,0,0.08590102,0.037372854,0,0.19595909,0.080003865,0,-0.370798,0.040879477,0,0.2615837831596894
b'2M16571077-0406423',NGC6254,0.022121601827013285,258.47043,4551.9707,0.73623,0,0,0.99998,-1.5949,0.011824095,0,0.26794302,0.025002757,0,0.25364053,0.0245174,0,0.26848495,0.035874218,0,-0.65286005,0.03706281,0,-0.28491902,0.025569595,0,0.29205906,0.07235164,0,-0.29029799,0.037718806,0,0.2622399968885504
b'2M19533271+1841101',NGC6838,0.17415971443701475,105.85907,4824.5044,2.7038,0,64,0.99536,-0.70499,0.012922055,0,0.338873,0.022238221,0,0.2975306,0.026464624,0,0.283195,0.031981606,0,0.035201013,0.032689657,0,0.20982102,0.035860367,0,0.27464902,0.06832445,0,-0.29560792,0.032448962,0,0.26237292077154056
b'2M16233621-2640002',NGC6121,0.08669574183873045,128.65077,4982.096,2.5194,0,0,0.9999899999999999,-1.0768,0.012461198,0,0.343373,0.025021797,0,0.36182058,0.028273024,0,0.22821498,0.03731458,0,0.0036363602,0.044633955,0,0.24062097,0.03330504,0,0.422709,0.07544017,0,-0.27409804,0.037651565,0,0.2627960172219343
b'2M10174650-4627172',NGC3201,0.05472212798172635,191.05414,5281.2,1.954,0,0,1.0,-1.4331,0.009799584,0,0.242113,0.02474664,0,0.26942062,0.025743999,0,0.16928506,0.036865007,0,-0.15016997,0.058278207,0,-0.29361904,0.024413563,0,0.46665895,0.07298786,0,-0.048498034,0.037228856,0,0.2632412268223537
b'2M17023946-2615017',NGC6273,0.06968920799533738,107.48053,4716.175,1.1204,0,0,0.99895,-1.8075,0.018200241,0,0.223513,0.041038137,0,0.22291064,0.04206248,0,0.3597151,0.068596885,0,-0.3444599,0.07711516,0,-0.07381904,0.04481571,0,-0.058341026,0.116008416,0,-0.10119796,0.06788654,0,0.26364842074107453
b'2M13273014-4724350',NGC5139,0.06510738377124041,191.7786,4884.3354,1.0958,0,0,0.9999899999999999,-1.8609,0.012004755,0,0.22805297,0.029554155,0,0.26741064,0.028707715,0,0.25238502,0.04503376,0,-0.58992994,0.058179885,0,0.140481,0.02711749,0,0.84595907,0.08437325,0,-0.095798016,0.046030387,0,0.2638694631444573
b'2M10183889-4619199',NGC3201,0.2161235642460996,167.53447,5071.7056,1.6244,0,0,1.0,-1.4274,0.011374895,0,0.16302502,0.026364865,0,0.17132068,0.027742045,0,0.22651505,0.03969928,0,-0.48653996,0.053959,0,-0.040919065,0.028346594,0,0.36165905,0.07768669,0,-0.12149799,0.04017314,0,0.2647338136071146
b'2M13272589-4711154',NGC5139,0.14544403847323334,70.51047,4967.925,2.6899,0,0,0.9999600000000001,-1.1231,0.016237523,0,0.36932313,0.031828687,0,0.32722068,0.03741248,0,0.37002504,0.050953932,0,0.3078401,0.05924679,0,0.9824078,0.046769384,0,0.046259046,0.09523175,0,-0.40259802,0.050006613,0,0.2648117278407789
b'2M13284045-4720217',NGC5139,0.1627028356099265,355.2937,4130.9893,0.71722,0,641,0.99998,-1.1057,0.011206054,0,0.583143,0.01847397,0,0.4089706,0.019032788,0,0.36048496,0.024078866,0,0.2729,0.019211814,0,0.06050098,0.023890506,0,0.335559,0.054804556,0,-0.49329793,0.0259187,0,0.2648725916041366
b'2M00233632-7156059',NGC0104,0.09707570506716925,143.79684,5011.825,2.3631,0,0,1.0,-0.79655,0.0106463805,0,0.32771295,0.020079635,0,0.26686054,0.023319555,0,0.247365,0.028318191,0,0.09867996,0.033219688,0,0.29550093,0.028743638,0,0.14429897,0.0619655,0,-0.18574804,0.028934715,0,0.2653191007572166
b'2M13263146-4722515',NGC5139,0.05046619318226184,73.89173,4846.654,2.2889,0,0,0.9999899999999999,-1.2667,0.017441606,0,0.505133,0.034749996,0,0.4188106,0.039470557,0,0.417395,0.05643624,0,0.41760993,0.06265354,0,0.06328094,0.048196986,0,0.2103591,0.10229645,0,-0.34029794,0.055532802,0,0.2655839458243061
b'2M16410648+3628136',NGC6205,0.11285526700278224,299.35522,4789.7344,1.5084,0,640,0.9999899999999999,-1.3934,0.010375046,0,0.052415013,0.021858996,0,0.14839065,0.022384418,0,0.16308498,0.030725433,0,-0.42804003,0.03492691,0,0.67248094,0.023791086,0,0.23165894,0.0647574,0,-0.30809808,0.032153197,0,0.2661689175400855
b'2M13263354-4724558',NGC5139,0.03489195265120626,116.41896,4816.595,1.3918,0,0,0.9998600000000001,-1.8039,0.016987948,0,0.2626531,0.03952806,0,0.3164606,0.04051116,0,0.082745075,0.06570922,0,-0.37518,0.07882683,0,-0.038519025,0.0420549,0,0.60525906,0.11208492,0,-0.22829795,0.06494523,0,0.26660061034991006
b'2M13251186-4731006',NGC5139,0.12660082651273344,95.03839,4811.4355,2.0613,0,640,0.99995,-1.2851,0.016064703,0,0.40906298,0.032000937,0,0.3736906,0.03569289,0,0.22916496,0.050574936,0,0.40444,0.05543189,0,0.023280978,0.042868525,0,0.42755902,0.0943003,0,-0.36129797,0.05037454,0,0.26676536737947815
b'2M09113474-6449487',NGC2808,0.06384509309981168,135.9327,4833.599,1.854,0,0,0.9999899999999999,-1.0112,0.012200444,0,-0.131917,0.022891026,0,0.121599555,0.025817567,0,0.14310497,0.033035513,0,-0.35117006,0.035644647,0,0.91006696,0.03178429,0,0.24120897,0.06931681,0,-0.09599805,0.03378278,0,0.2673617660457174
b'2M10164531-4622396',NGC3201,0.16431570518300326,131.24318,5015.3125,2.1818,0,0,1.0,-1.344,0.013010283,0,0.11765683,0.028060086,0,0.15530062,0.030811468,0,0.30676496,0.043131568,0,-0.17870998,0.054553576,0,0.575861,0.03416381,0,0.17225897,0.08326448,0,-0.15359807,0.043211296,0,0.2673623365648419
b'2M13420842+2823041',NGC5272,0.019253828622664587,260.81976,4368.8833,0.7809,0,0,1.0,-1.487,0.011923159,0,0.10185695,0.023268525,0,0.17195058,0.023013266,0,0.135795,0.03249563,0,-0.6022701,0.030105988,0,-0.26211905,0.025376176,0,0.16875899,0.067674644,0,-0.32459807,0.034529377,0,0.2678024349875774
b'2M13274574-4730146',NGC5139,0.07770310824399806,81.63876,4866.988,1.7381,0,640,0.9999899999999999,-1.8232,0.019639485,0,0.2884431,0.045955136,0,0.24328065,0.048334185,0,0.33912504,0.08025634,0,0.15525007,0.0983493,0,0.05818093,0.051305242,0,0.528759,0.12977926,0,-0.008298039,0.07761173,0,0.2679771627989751
b'2M13262615-4724392',NGC5139,0.042392496151774976,516.7423,4544.3374,0.95481,0,0,0.9999899999999999,-1.6543,0.012071399,0,0.18013299,0.025946373,0,0.16762054,0.025214495,0,0.061185002,0.03755571,0,-0.69965005,0.039020993,0,-0.360219,0.025924318,0,0.24265897,0.074695095,0,-0.47529817,0.03943004,0,0.2682095308941275
b'2M18551539-3030010',NGC6715,0.07758538638781749,101.866585,4222.4785,1.4782,0,0,0.99976,-0.29696,0.013457792,0,-0.082077,0.017839158,0,-0.025306404,0.02145245,0,-0.062469006,0.023334494,0,-0.26646,0.01753781,0,-0.400779,0.035610832,0,-0.101410985,0.05463496,0,-0.084488004,0.024088314,0,0.26982194084604183
b'2M13262813-4729158',NGC5139,0.02546041136424729,517.7874,4317.673,0.58247,0,0,0.9994700000000001,-1.7505,0.012944571,0,0.19298291,0.026663218,0,0.2699206,0.025503008,0,0.05125296,0.038411945,0,-0.39575005,0.035838157,0,0.046780944,0.026762202,0,0.18925893,0.076098844,0,-0.30549788,0.040676605,0,0.2701716114060629
b'2M17023301-2615360',NGC6273,0.07348489012670252,79.37416,4567.359,1.1943,0,640,0.99982,-1.4969,0.019138072,0,0.21790302,0.036950286,0,0.18262064,0.040305603,0,0.42851496,0.05986303,0,-0.20385003,0.05809009,0,0.6472609,0.049530093,0,0.24145901,0.10686498,0,-0.22459805,0.059643548,0,0.272876305789801
